customer_id,product_id,quantity,re_purchased_week,Cluster
122,13,1.6666666666666667,0.6666666666666666,2
123,10,1.9,0.0,2
124,12,1.0,4.705882352941177,1
125,7,1.0,0.0,2
126,22,1.5185185185185186,1.7777777777777777,1
127,16,1.0555555555555556,1.0555555555555556,2
128,6,1.125,1.875,2
129,13,1.875,2.6875,1
130,30,1.163265306122449,4.959183673469388,1
131,20,1.2857142857142858,0.7619047619047619,2
132,4,2.25,0.0,2
133,16,1.25,0.0,2
134,28,1.6666666666666667,2.888888888888889,1
135,26,1.5833333333333333,2.25,1
136,31,1.131578947368421,1.5526315789473684,3
137,2,1.0,0.0,2
138,9,1.0,0.0,2
139,16,2.473684210526316,3.5789473684210527,1
140,3,1.6666666666666667,0.0,2
141,29,1.393939393939394,1.9393939393939394,3
142,13,1.3333333333333333,2.6,1
143,21,1.25,1.2916666666666667,2
144,19,1.0,0.0,2
145,22,1.3043478260869565,0.4782608695652174,2
146,5,1.0,0.0,2
147,9,1.3333333333333333,0.0,2
148,16,1.2777777777777777,1.9444444444444444,1
149,17,1.5714285714285714,3.3333333333333335,1
150,8,2.2,2.8,1
151,38,1.171875,2.625,3
152,19,1.45,1.4,2
153,37,1.255813953488372,1.6511627906976745,3
154,21,2.3548387096774195,3.7419354838709675,1
155,28,1.6136363636363635,3.2045454545454546,1
156,24,1.5,3.264705882352941,1
157,13,1.7857142857142858,0.5,2
158,24,1.6538461538461537,0.6923076923076923,2
159,9,1.6666666666666667,0.0,2
160,28,1.2647058823529411,2.235294117647059,3
161,18,1.2105263157894737,1.6842105263157894,1
162,8,1.125,0.0,2
163,16,1.1764705882352942,1.411764705882353,2
164,24,1.5675675675675675,3.4864864864864864,1
165,13,1.2307692307692308,0.0,2
166,4,1.0,0.0,2
167,21,1.0416666666666667,1.6666666666666667,1
168,18,1.1904761904761905,1.8571428571428572,1
169,17,1.4583333333333333,3.7916666666666665,1
170,49,1.2950819672131149,1.6885245901639345,3
171,19,1.5789473684210527,0.0,2
172,28,1.103448275862069,0.06896551724137931,2
173,27,1.15625,2.5625,1
174,14,1.6666666666666667,1.4666666666666666,2
175,22,1.2608695652173914,0.5217391304347826,2
176,12,1.9166666666666667,0.0,2
177,20,1.0,0.8695652173913043,2
178,12,1.25,0.0,2
179,9,1.2222222222222223,0.0,2
180,18,1.5263157894736843,0.5789473684210527,2
181,5,2.4,0.0,0
182,30,1.1111111111111112,2.1944444444444446,3
183,23,1.0,0.0,2
184,20,1.3333333333333333,0.14285714285714285,2
185,26,1.2727272727272727,1.7575757575757576,3
186,33,1.2857142857142858,0.8285714285714286,3
187,18,1.45,2.4,1
188,20,1.0434782608695652,2.4347826086956523,1
189,12,1.2857142857142858,2.857142857142857,1
190,11,1.8571428571428572,3.0,1
191,20,1.2857142857142858,0.8571428571428571,2
192,44,1.2549019607843137,2.0980392156862746,3
193,20,1.3043478260869565,1.565217391304348,2
194,6,1.5,0.0,2
195,14,1.411764705882353,2.5294117647058822,1
196,10,1.3636363636363635,1.6363636363636365,2
197,50,1.6984126984126984,2.1587301587301586,3
198,14,1.5,0.0,2
199,11,1.1818181818181819,0.0,2
200,21,1.2380952380952381,0.0,2
201,10,1.5833333333333333,2.5,1
202,35,1.1794871794871795,1.8205128205128205,3
203,8,1.25,0.0,2
204,17,1.0555555555555556,0.5,2
205,30,1.3870967741935485,0.22580645161290322,3
206,35,1.236842105263158,0.7894736842105263,3
207,20,1.0909090909090908,1.2727272727272727,2
208,8,1.0,0.0,2
209,47,1.05,1.6333333333333333,3
210,17,1.35,2.15,1
211,3,1.0,0.0,2
212,39,2.0256410256410255,0.0,3
213,20,1.36,3.16,1
214,19,1.5,1.2272727272727273,2
215,38,1.0731707317073171,1.4878048780487805,3
216,5,1.0,0.0,2
217,10,2.2,0.0,2
218,26,1.1,1.6666666666666667,3
219,7,1.8571428571428572,0.0,2
220,17,1.9444444444444444,0.05555555555555555,2
221,13,1.3076923076923077,0.0,2
222,22,1.1666666666666667,0.4166666666666667,2
223,23,1.565217391304348,0.0,2
224,43,1.1111111111111112,0.5555555555555556,3
225,27,1.3421052631578947,2.8421052631578947,1
226,18,1.8181818181818181,2.9545454545454546,1
227,15,1.368421052631579,1.1578947368421053,2
228,35,1.4,3.577777777777778,3
229,16,1.2105263157894737,2.6842105263157894,1
230,5,4.714285714285714,0.2857142857142857,0
231,22,1.2962962962962963,3.074074074074074,1
232,21,2.28125,4.03125,1
233,16,1.1764705882352942,0.29411764705882354,2
234,10,1.0909090909090908,1.1818181818181819,2
235,7,1.2857142857142858,0.0,2
236,49,1.3194444444444444,3.4166666666666665,3
237,14,2.2666666666666666,1.4666666666666666,2
238,6,1.0,0.0,2
239,14,1.5333333333333334,0.8,2
240,35,1.0,2.12,3
241,31,1.3513513513513513,2.27027027027027,3
242,9,1.6666666666666667,0.0,2
243,48,1.125,1.75,3
244,31,1.125,0.5,3
245,8,1.125,0.0,2
246,10,1.1818181818181819,2.6363636363636362,1
247,10,1.1,0.0,2
248,29,1.125,2.525,3
249,9,1.1111111111111112,0.0,2
250,18,1.3333333333333333,0.0,2
251,7,2.2857142857142856,0.0,2
252,4,1.75,0.0,2
253,31,1.2058823529411764,1.0588235294117647,3
254,5,2.5,4.166666666666667,1
255,16,1.3333333333333333,1.7777777777777777,1
256,16,1.368421052631579,2.6315789473684212,1
257,30,1.0,1.032258064516129,3
258,13,1.0588235294117647,2.9411764705882355,1
259,12,1.1666666666666667,0.0,2
260,7,1.0,0.0,2
261,57,1.26890756302521,4.310924369747899,3
262,8,1.5555555555555556,2.6666666666666665,1
263,32,1.2058823529411764,1.088235294117647,3
264,27,1.4324324324324325,2.135135135135135,3
265,8,1.0,0.0,2
266,6,1.7142857142857142,2.0,1
267,15,1.4,0.0,2
268,15,1.411764705882353,2.0,1
269,11,1.0909090909090908,0.0,2
270,20,1.7241379310344827,2.0689655172413794,1
271,27,1.2333333333333334,2.1,3
272,4,1.0,0.0,2
273,11,1.1818181818181819,0.0,2
274,29,1.2,1.0571428571428572,3
275,15,1.3043478260869565,4.086956521739131,1
276,21,1.2727272727272727,2.9393939393939394,1
277,38,1.6515151515151516,2.787878787878788,3
278,21,1.2,3.6,1
279,21,1.619047619047619,0.0,2
280,13,1.0,3.066666666666667,1
281,3,2.3333333333333335,0.0,2
282,11,1.4545454545454546,0.0,2
283,20,1.3928571428571428,1.6071428571428572,1
284,4,2.5,0.0,0
285,14,1.625,1.25,2
286,15,1.375,0.9375,2
287,15,1.1764705882352942,1.8235294117647058,1
288,57,1.4444444444444444,1.4861111111111112,3
289,9,2.3333333333333335,0.0,2
290,12,3.0833333333333335,0.0,0
291,35,1.0,1.0,3
292,15,1.2,0.0,2
293,8,1.25,0.0,2
294,17,1.4,2.15,1
295,5,1.6,0.0,2
296,20,1.15,0.0,2
297,29,1.5333333333333334,0.6,3
298,11,1.0909090909090908,0.0,2
299,19,1.2105263157894737,0.0,2
300,14,1.6842105263157894,2.6842105263157894,1
301,27,1.40625,1.8125,3
302,16,1.2352941176470589,0.8823529411764706,2
303,39,1.2653061224489797,1.4285714285714286,3
304,15,1.25,0.5625,2
305,4,1.0,0.0,2
306,9,4.0,0.0,0
307,1,1.0,0.0,2
308,12,1.3333333333333333,0.0,2
309,32,1.2,1.0857142857142856,3
310,9,1.6666666666666667,0.0,2
311,6,1.2857142857142858,1.7142857142857142,2
312,38,1.3461538461538463,2.7884615384615383,3
313,15,1.4666666666666666,0.0,2
314,15,1.0952380952380953,4.809523809523809,1
315,15,2.1666666666666665,2.388888888888889,1
316,10,1.4,0.0,2
317,13,2.4,1.3333333333333333,0
318,16,2.7,3.2,1
319,39,1.2448979591836735,2.7346938775510203,3
320,22,1.36,0.76,2
321,3,2.6666666666666665,0.0,0
322,29,1.5151515151515151,1.1818181818181819,3
323,4,1.25,0.0,2
324,34,3.375,1.55,0
325,19,1.0526315789473684,0.0,2
326,9,1.25,1.0,2
327,3,1.0,0.0,2
328,11,1.25,1.5833333333333333,2
329,28,1.2285714285714286,2.6285714285714286,3
330,21,1.3478260869565217,0.5652173913043478,2
331,9,1.5555555555555556,0.0,2
332,18,1.4782608695652173,2.6956521739130435,1
333,9,1.6,1.3,2
334,7,1.5714285714285714,0.0,2
335,16,1.1764705882352942,0.8823529411764706,2
336,51,1.0833333333333333,1.9833333333333334,3
337,12,1.25,0.0,2
338,12,1.5384615384615385,1.0769230769230769,2
339,6,1.5714285714285714,3.2857142857142856,1
340,14,1.25,2.875,1
341,17,1.263157894736842,0.9473684210526315,2
342,16,1.2352941176470589,0.23529411764705882,2
343,12,1.4166666666666667,0.0,2
344,50,1.3934426229508197,2.081967213114754,3
345,25,1.8,2.914285714285714,1
346,17,1.1851851851851851,3.4074074074074074,1
347,22,1.2916666666666667,1.0416666666666667,2
348,18,1.9,1.5,2
349,23,1.1923076923076923,2.269230769230769,1
350,18,1.0,0.42105263157894735,2
351,8,1.0,2.111111111111111,1
352,15,1.4666666666666666,0.0,2
353,30,1.4285714285714286,3.2857142857142856,1
354,25,1.2,1.0666666666666667,2
355,15,1.1333333333333333,0.0,2
356,8,1.125,0.0,2
357,26,2.1515151515151514,3.121212121212121,1
358,25,1.6206896551724137,1.0689655172413792,2
359,7,2.2857142857142856,0.0,2
360,28,1.4545454545454546,2.393939393939394,3
361,8,1.125,0.0,2
362,14,1.4545454545454546,3.1818181818181817,1
363,17,2.08,3.2,1
364,14,1.3333333333333333,1.1333333333333333,2
365,18,1.5555555555555556,0.0,2
366,13,1.3076923076923077,0.0,2
367,8,1.1111111111111112,2.2222222222222223,1
368,24,1.2727272727272727,1.8484848484848484,1
369,31,1.146341463414634,2.8292682926829267,3
370,40,1.4339622641509433,2.981132075471698,3
371,15,1.2352941176470589,2.4705882352941178,1
372,11,1.1764705882352942,4.117647058823529,1
373,29,1.2894736842105263,3.5789473684210527,1
374,4,1.0,0.0,2
375,9,2.25,4.416666666666667,1
376,12,1.25,0.0,2
377,17,2.0,4.035714285714286,1
378,50,1.318840579710145,2.449275362318841,3
379,15,1.2105263157894737,3.3157894736842106,1
380,4,1.25,0.0,2
381,11,1.2727272727272727,0.0,2
382,22,1.0454545454545454,0.0,2
383,28,1.2647058823529411,1.4705882352941178,3
384,18,1.5238095238095237,1.380952380952381,2
385,38,1.196078431372549,2.5686274509803924,3
386,19,1.0,4.230769230769231,1
387,5,1.2,0.0,2
388,40,1.1372549019607843,2.4901960784313726,3
389,3,11.333333333333334,0.6666666666666666,4
390,42,1.375,2.0,3
391,6,3.0,0.0,0
392,16,1.1176470588235294,1.411764705882353,2
393,14,1.6,0.4666666666666667,2
394,15,1.7777777777777777,1.7222222222222223,1
395,23,1.4074074074074074,2.2222222222222223,1
396,5,1.0,0.0,2
397,11,1.25,2.0,1
398,11,1.2307692307692308,1.6923076923076923,2
399,29,1.2857142857142858,0.6857142857142857,3
400,32,1.3513513513513513,1.162162162162162,3
401,22,1.0454545454545454,0.0,2
402,21,1.3181818181818181,0.3181818181818182,2
403,3,1.0,0.0,2
404,25,1.4642857142857142,1.0,2
405,41,1.1818181818181819,0.38636363636363635,3
406,23,1.2173913043478262,0.0,2
407,8,1.4444444444444444,2.5555555555555554,1
408,41,1.3333333333333333,1.0666666666666667,3
409,11,1.0769230769230769,1.1538461538461537,2
410,22,1.5333333333333334,3.1,1
411,9,1.4545454545454546,1.1818181818181819,2
412,15,1.0555555555555556,3.5555555555555554,1
413,15,1.0526315789473684,2.5789473684210527,1
414,12,1.4166666666666667,0.0,2
415,7,1.4285714285714286,0.0,2
416,12,1.0,0.0,2
417,16,1.5625,0.0,2
418,30,1.096774193548387,0.3225806451612903,3
419,5,1.5,2.1666666666666665,1
420,12,1.0666666666666667,1.2,2
421,13,1.0,0.2857142857142857,2
422,12,1.5,2.55,1
423,24,1.375,0.0,2
424,40,1.2448979591836735,2.3877551020408165,3
425,18,1.05,1.05,2
426,4,2.5,0.0,0
427,5,1.2,0.0,2
428,16,1.1111111111111112,2.111111111111111,1
429,15,1.0666666666666667,0.0,2
430,26,1.5555555555555556,0.14814814814814814,2
431,28,2.2285714285714286,2.085714285714286,3
432,10,1.8333333333333333,0.75,2
433,6,1.3333333333333333,0.0,2
434,10,1.0,0.0,2
435,32,1.0909090909090908,0.6666666666666666,3
436,5,1.4,0.0,2
437,18,1.1111111111111112,0.0,2
438,10,1.6,0.0,2
439,54,1.6756756756756757,3.391891891891892,3
440,8,1.0,0.0,2
441,14,1.0714285714285714,0.0,2
442,26,1.1666666666666667,4.583333333333333,1
443,9,1.0,0.0,2
444,26,1.15625,2.8125,1
445,17,1.6111111111111112,0.6666666666666666,2
446,23,1.1481481481481481,2.925925925925926,1
447,10,1.0,1.5454545454545454,2
448,5,1.8,0.0,2
449,29,1.34375,1.09375,3
450,20,1.15,0.0,2
451,10,1.7,0.0,2
452,10,1.5454545454545454,1.3636363636363635,2
453,10,2.4,0.0,2
454,50,1.1379310344827587,1.5862068965517242,3
455,9,1.4444444444444444,0.0,2
456,10,1.5,0.0,2
457,18,1.0476190476190477,2.380952380952381,1
458,59,1.2574257425742574,2.98019801980198,3
459,35,1.1333333333333333,2.4833333333333334,3
460,36,1.0638297872340425,2.276595744680851,3
461,45,1.2830188679245282,1.3396226415094339,3
462,10,1.4545454545454546,2.272727272727273,1
463,50,1.3333333333333333,2.375,3
464,7,1.8888888888888888,2.888888888888889,1
465,11,1.5333333333333334,4.133333333333334,1
466,9,2.0,3.6363636363636362,1
467,6,1.0,0.0,2
468,11,1.0909090909090908,0.0,2
469,15,1.1176470588235294,1.8235294117647058,1
470,8,1.125,0.0,2
471,51,1.4385964912280702,0.8596491228070176,3
472,48,1.2413793103448276,1.7241379310344827,3
473,19,1.9285714285714286,3.0714285714285716,1
474,60,1.095890410958904,2.3972602739726026,3
475,6,1.3333333333333333,0.0,2
476,8,1.25,0.0,2
477,29,2.0,2.5128205128205128,3
478,7,1.4285714285714286,0.0,2
479,14,3.1176470588235294,2.1176470588235294,0
480,12,1.0,0.0,2
481,18,1.434782608695652,2.739130434782609,1
482,19,1.3636363636363635,1.9545454545454546,1
483,6,2.5714285714285716,0.7142857142857143,0
484,31,1.6363636363636365,1.2424242424242424,3
485,16,1.5555555555555556,1.6666666666666667,1
486,13,1.2307692307692308,0.0,2
487,23,1.2,1.32,2
488,28,1.24,4.52,1
489,33,1.205128205128205,0.8717948717948718,3
490,20,1.5909090909090908,0.5454545454545454,2
491,35,1.4,2.7111111111111112,3
492,3,1.5,1.75,2
493,33,1.2647058823529411,0.6470588235294118,3
494,8,1.625,0.0,2
495,19,1.4583333333333333,1.9583333333333333,1
496,33,1.2264150943396226,3.358490566037736,3
497,15,1.1666666666666667,1.8333333333333333,1
498,21,1.4137931034482758,3.7241379310344827,1
499,15,1.0,0.29411764705882354,2
500,7,1.1428571428571428,0.0,2
501,23,1.5806451612903225,3.774193548387097,1
502,41,1.3125,1.8958333333333333,3
503,6,1.1666666666666667,0.0,2
504,20,1.4,0.0,2
505,10,1.0,0.0,2
506,34,1.4146341463414633,2.4390243902439024,3
507,15,1.15,1.8,1
508,36,1.0483870967741935,5.145161290322581,1
509,15,4.266666666666667,0.0,0
510,26,1.5185185185185186,0.8888888888888888,2
511,4,1.0,0.0,2
512,20,1.0833333333333333,1.8333333333333333,1
513,22,1.375,1.9166666666666667,1
514,15,1.8666666666666667,0.0,2
515,18,1.4444444444444444,0.0,2
516,20,1.3636363636363635,1.5454545454545454,2
517,19,1.380952380952381,0.2857142857142857,2
518,25,1.4285714285714286,1.6428571428571428,3
519,16,1.4736842105263157,0.8421052631578947,2
520,4,1.75,0.0,2
521,6,1.3333333333333333,0.0,2
522,31,1.125,0.21875,3
523,12,1.25,0.0,2
524,31,4.833333333333333,2.9761904761904763,0
525,30,1.1111111111111112,1.9722222222222223,3
526,14,1.0666666666666667,1.2,2
527,18,1.0952380952380953,1.4761904761904763,2
528,38,1.4509803921568627,2.0980392156862746,3
529,10,1.1,0.0,2
530,28,1.5357142857142858,0.0,2
531,20,1.4615384615384615,2.4615384615384617,1
532,20,1.2142857142857142,3.0714285714285716,1
533,40,1.1428571428571428,2.36734693877551,3
534,17,2.0526315789473686,1.368421052631579,2
535,8,1.0,1.6666666666666667,2
536,13,1.6666666666666667,4.095238095238095,1
537,19,1.173913043478261,1.2608695652173914,2
538,3,1.6666666666666667,0.0,2
539,27,1.5588235294117647,2.3823529411764706,1
540,5,2.0,0.0,2
541,12,1.4285714285714286,1.4285714285714286,2
542,47,1.2037037037037037,1.3888888888888888,3
543,27,1.054054054054054,3.027027027027027,1
544,21,1.2380952380952381,0.0,2
545,20,1.08,1.6,2
546,11,1.0833333333333333,2.0833333333333335,1
547,7,1.5714285714285714,0.0,2
548,17,1.1666666666666667,0.1111111111111111,2
549,12,1.3571428571428572,2.357142857142857,1
550,31,1.125,0.25,3
551,6,1.0,0.42857142857142855,2
552,21,1.565217391304348,1.3478260869565217,2
553,28,1.146341463414634,4.414634146341464,1
554,26,1.6071428571428572,0.7142857142857143,2
555,19,1.368421052631579,0.0,2
556,11,2.0,1.7692307692307692,1
557,27,1.3548387096774193,1.2580645161290323,3
558,9,1.1,2.9,1
559,18,1.5,0.0,2
560,21,1.4285714285714286,0.0,2
561,12,1.7857142857142858,1.3571428571428572,2
562,25,1.3461538461538463,0.6538461538461539,2
563,15,2.4705882352941178,0.8235294117647058,0
564,16,1.375,0.0,2
565,10,1.0,0.0,2
566,4,1.0,0.0,2
567,19,1.5135135135135136,3.1621621621621623,1
568,12,1.5714285714285714,4.285714285714286,1
569,32,1.3142857142857143,1.0,3
570,16,1.2777777777777777,2.888888888888889,1
571,28,1.4736842105263157,2.3947368421052633,3
572,29,1.2,0.7333333333333333,3
573,30,1.6,4.155555555555556,1
574,32,1.4,2.275,3
575,15,1.0952380952380953,3.3333333333333335,1
576,20,1.9666666666666666,2.566666666666667,1
577,14,1.4666666666666666,1.5333333333333334,2
578,23,1.5172413793103448,1.4482758620689655,2
579,33,1.5135135135135136,1.0810810810810811,3
580,5,1.0,0.0,2
581,11,1.7272727272727273,0.0,2
582,32,1.7692307692307692,1.435897435897436,3
583,15,1.2,0.0,2
584,19,1.1578947368421053,0.0,2
585,8,1.5,0.0,2
586,17,1.1666666666666667,0.6111111111111112,2
587,15,1.3333333333333333,0.0,2
588,30,1.2,3.225,1
589,18,1.173913043478261,2.260869565217391,1
590,8,1.0,2.5454545454545454,1
591,20,1.1666666666666667,1.5,2
592,2,1.0,0.0,2
593,15,1.0666666666666667,0.0,2
594,9,1.0,0.0,2
595,7,1.8571428571428572,0.0,2
596,29,1.5625,1.125,3
597,36,1.7796610169491525,3.6271186440677967,3
598,18,1.25,2.9,1
599,46,1.1346153846153846,1.7692307692307692,3
600,14,1.1333333333333333,0.3333333333333333,2
601,6,2.6666666666666665,0.0,0
602,9,1.2222222222222223,0.0,2
603,11,1.8333333333333333,1.25,2
604,4,2.0,0.0,2
605,18,1.5,2.75,1
606,27,1.0285714285714285,3.0,1
607,14,1.2,0.6,2
608,15,1.3333333333333333,0.0,2
609,36,1.1081081081081081,0.24324324324324326,3
610,33,1.1590909090909092,2.7954545454545454,3
611,29,1.103448275862069,0.0,2
612,15,1.5,2.8181818181818183,1
613,40,1.2448979591836735,1.4489795918367347,3
614,16,1.2941176470588236,0.7647058823529411,2
615,22,1.4166666666666667,0.75,2
616,25,1.5862068965517242,1.3793103448275863,3
617,22,1.3181818181818181,0.0,2
618,14,1.0714285714285714,0.0,2
619,14,1.0555555555555556,3.2777777777777777,1
620,9,1.1111111111111112,0.0,2
621,8,1.125,0.0,2
622,27,1.15625,2.34375,3
623,21,1.8461538461538463,1.5769230769230769,1
624,23,1.4193548387096775,3.4193548387096775,1
625,10,1.0,0.6363636363636364,2
626,19,1.2173913043478262,2.608695652173913,1
627,40,1.0851063829787233,1.7446808510638299,3
628,12,1.0769230769230769,1.2307692307692308,2
629,38,1.3061224489795917,2.9591836734693877,3
630,14,1.1764705882352942,2.4705882352941178,1
631,6,2.3333333333333335,0.0,2
632,12,1.4166666666666667,0.0,2
633,13,1.2307692307692308,0.0,2
634,12,1.6666666666666667,0.0,2
635,6,1.7777777777777777,2.0,1
636,66,1.46,4.47,3
637,11,1.0,0.0,2
638,7,1.1428571428571428,0.0,2
639,15,1.2941176470588236,1.6470588235294117,2
640,25,1.52,0.0,2
641,21,1.3181818181818181,0.7272727272727273,2
642,7,1.25,0.75,2
643,43,1.26,1.56,3
644,15,1.2903225806451613,3.225806451612903,1
645,12,1.3333333333333333,0.0,2
646,20,1.2,1.44,2
647,7,3.857142857142857,0.0,0
648,9,1.2222222222222223,0.0,2
649,8,1.625,0.0,2
650,8,1.375,0.0,2
651,23,1.25,1.3928571428571428,2
652,31,1.34375,0.34375,3
653,26,1.4516129032258065,1.7096774193548387,3
654,19,1.2,1.4,2
655,12,2.0,0.0,2
656,19,1.1578947368421053,0.0,2
657,21,2.0,0.8636363636363636,2
658,37,1.0392156862745099,3.3529411764705883,3
659,3,1.3333333333333333,0.0,2
660,8,1.9,3.4,1
661,18,2.0,2.3043478260869565,1
662,20,1.2413793103448276,3.0,1
663,18,1.2916666666666667,1.9166666666666667,1
664,27,1.2105263157894737,3.8157894736842106,1
665,14,1.3333333333333333,0.2,2
666,21,1.3181818181818181,1.1363636363636365,2
667,8,1.375,0.0,2
668,39,1.108695652173913,2.282608695652174,3
669,18,1.1578947368421053,1.7894736842105263,1
670,40,1.25,1.75,3
671,32,1.236842105263158,1.736842105263158,3
672,8,1.375,0.0,2
673,9,1.0,0.0,2
674,18,1.3888888888888888,0.0,2
675,19,1.4210526315789473,0.0,2
676,6,1.8333333333333333,0.0,2
677,32,1.3636363636363635,0.48484848484848486,3
678,28,1.7241379310344827,3.2413793103448274,1
679,6,1.5,0.0,2
680,16,1.0588235294117647,0.4117647058823529,2
681,21,1.5909090909090908,1.3636363636363635,2
682,20,1.3333333333333333,2.3333333333333335,1
683,32,1.2835820895522387,2.701492537313433,3
684,7,1.5555555555555556,3.5555555555555554,1
685,22,1.0,1.0869565217391304,2
686,41,1.0212765957446808,1.7659574468085106,3
687,24,1.0416666666666667,0.0,2
688,20,1.2727272727272727,1.0,2
689,46,1.328358208955224,1.9402985074626866,3
690,10,1.4,0.0,2
691,15,1.2941176470588236,2.0588235294117645,1
692,7,1.2857142857142858,0.0,2
693,23,1.375,2.78125,1
694,38,1.1730769230769231,3.923076923076923,3
695,59,1.1384615384615384,0.7384615384615385,3
696,27,1.6896551724137931,0.9310344827586207,3
697,12,1.5833333333333333,0.0,2
698,10,2.1,0.0,2
699,25,1.0,2.84375,1
700,16,1.4444444444444444,1.5,2
701,16,2.2777777777777777,1.2777777777777777,2
702,19,1.391304347826087,2.9565217391304346,1
703,12,1.4285714285714286,1.8571428571428572,1
704,30,1.3846153846153846,2.5128205128205128,3
705,13,1.1333333333333333,1.5333333333333334,2
706,14,1.368421052631579,2.0,1
707,27,1.0357142857142858,0.42857142857142855,2
708,7,1.2857142857142858,0.0,2
709,10,2.1818181818181817,1.6363636363636365,2
